x[km] y[km] z[km] vx[km] vy[km] vz[km]
-212363077.901 82153576.140  0.000 -8.696 -22.518  0.000 
-213105478.027 80204559.367  0.000 -8.489 -22.597  0.000 
-213830002.808 78248819.583  0.000 -8.282 -22.674  0.000 
-214536591.355 76286520.741  0.000 -8.074 -22.749  0.000 
-215225184.282 74317827.346  0.000 -7.865 -22.822  0.000 
-215895723.714 72342904.441  0.000 -7.656 -22.893  0.000 
-216548153.288 70361917.593  0.000 -7.446 -22.962  0.000 
-217182418.163 68375032.883  0.000 -7.236 -23.030  0.000 
-217798465.021 66382416.885  0.000 -7.024 -23.095  0.000 
-218396242.071 64384236.657  0.000 -6.813 -23.158  0.000 
-218975699.057 62380659.728  0.000 -6.600 -23.220  0.000 
-219536787.258 60371854.078  0.000 -6.388 -23.279  0.000 
-220079459.497 58357988.131  0.000 -6.174 -23.337  0.000 
-220603670.140 56339230.734  0.000 -5.960 -23.393  0.000 
-221109375.102 54315751.149  0.000 -5.746 -23.446  0.000 
-221596531.852 52287719.035  0.000 -5.531 -23.498  0.000 
-222065099.416 50255304.435  0.000 -5.315 -23.548  0.000 
-222515038.378 48218677.759  0.000 -5.100 -23.595  0.000 
-222946310.887 46178009.776  0.000 -4.883 -23.641  0.000 
-223358880.658 44133471.593  0.000 -4.667 -23.685  0.000 
-223752712.976 42085234.643  0.000 -4.450 -23.727  0.000 
-224127774.698 40033470.674  0.000 -4.232 -23.767  0.000 
-224484034.257 37978351.727  0.000 -4.014 -23.805  0.000 
-224821461.664 35920050.130  0.000 -3.796 -23.840  0.000 
-225140028.511 33858738.476  0.000 -3.578 -23.874  0.000 
-225439707.973 31794589.616  0.000 -3.359 -23.906  0.000 
-225720474.810 29727776.636  0.000 -3.140 -23.936  0.000 
-225982305.371 27658472.851  0.000 -2.921 -23.964  0.000 
-226225177.592 25586851.782  0.000 -2.701 -23.990  0.000 
-226449071.003 23513087.150  0.000 -2.481 -24.013  0.000 
-226653966.727 21437352.855  0.000 -2.261 -24.035  0.000 
-226839847.480 19359822.963  0.000 -2.041 -24.055  0.000 
-227006697.577 17280671.692  0.000 -1.821 -24.073  0.000 
-227154502.929 15200073.399  0.000 -1.600 -24.088  0.000 
-227283251.047 13118202.562  0.000 -1.380 -24.102  0.000 
-227392931.040 11035233.766  0.000 -1.159 -24.114  0.000 
-227483533.621 8951341.692  0.000 -0.938 -24.123  0.000 
-227555051.102 6866701.096  0.000 -0.717 -24.131  0.000 
-227607477.398 4781486.802  0.000 -0.496 -24.137  0.000 
-227640808.028 2695873.679  0.000 -0.275 -24.140  0.000 
-227655040.114 610036.632  0.000 -0.054 -24.142  0.000 
-227650172.380 -1475849.414  0.000  0.167 -24.141  0.000 
-227626205.156 -3561609.528  0.000  0.388 -24.139  0.000 
-227583140.374 -5647068.792  0.000  0.609 -24.135  0.000 
